epoch,step,train_loss_epoch,train_loss_step,val/mae,val/r2,val/rmse,val_loss
0,49,,0.5589360594749451,,,,
0,99,,0.7379566431045532,,,,
0,106,,,0.7330066561698914,0.005459606647491455,0.9665641188621521,0.9342461228370667
0,106,1.0001134872436523,,,,,
1,149,,1.316603422164917,,,,
1,199,,1.358555793762207,,,,
1,213,,,0.6944559812545776,0.05082201957702637,0.9442636370658875,0.8916337490081787
1,213,0.9850324988365173,,,,,
2,249,,0.5991390347480774,,,,
2,299,,0.7174039483070374,,,,
2,320,,,0.6749175190925598,0.15262174606323242,0.8921915292739868,0.7960057258605957
2,320,0.9092040657997131,,,,,
3,349,,1.2253426313400269,,,,
3,399,,0.8784958124160767,,,,
3,427,,,0.6683856248855591,0.19439631700515747,0.8699216842651367,0.756763756275177
3,427,0.8171281218528748,,,,,
4,449,,0.6912631988525391,,,,
4,499,,0.4931441843509674,,,,
4,534,,,0.6453665494918823,0.252535343170166,0.8379435539245605,0.7021493911743164
4,534,0.7573186159133911,,,,,
5,549,,0.7877280116081238,,,,
5,599,,0.614857017993927,,,,
5,641,,,0.5981303453445435,0.3325656056404114,0.7918150424957275,0.6269710063934326
5,641,0.6881580352783203,,,,,
6,649,,0.41998806595802307,,,,
6,699,,0.7226719260215759,,,,
6,748,,,0.5944910049438477,0.35188549757003784,0.7802707552909851,0.6088224053382874
6,748,0.6442296504974365,,,,,
7,749,,0.785369873046875,,,,
7,799,,0.72186279296875,,,,
7,849,,0.5300459265708923,,,,
7,855,,,0.647465705871582,0.2936568856239319,0.8145678639411926,0.6635208129882812
7,855,0.6135122776031494,,,,,
8,899,,0.4778345227241516,,,,
8,949,,0.570218563079834,,,,
8,962,,,0.5731021165847778,0.4109722971916199,0.7438533306121826,0.5533177256584167
8,962,0.5865640044212341,,,,,
9,999,,0.4861944913864136,,,,
9,1049,,0.4726414978504181,,,,
9,1069,,,0.5582540035247803,0.4311971664428711,0.7309712767601013,0.5343189835548401
9,1069,0.5550046563148499,,,,,
10,1099,,0.3938140273094177,,,,
10,1149,,0.6626262068748474,,,,
10,1176,,,0.5450942516326904,0.4380228519439697,0.7265721559524536,0.5279070734977722
10,1176,0.5342873930931091,,,,,
11,1199,,0.6662745475769043,,,,
11,1249,,0.5334280133247375,,,,
11,1283,,,0.5501071810722351,0.43521225452423096,0.7283868193626404,0.5305473208427429
11,1283,0.5108709335327148,,,,,
12,1299,,0.4299018681049347,,,,
12,1349,,0.6347008347511292,,,,
12,1390,,,0.5398967266082764,0.42787081003189087,0.733105480670929,0.5374436974525452
12,1390,0.4990352690219879,,,,,
13,1399,,0.42133817076683044,,,,
13,1449,,0.5686653256416321,,,,
