epoch,step,train_loss_epoch,train_loss_step,val/mae,val/r2,val/rmse,val_loss
19,2099,,0.37727731466293335,,,,
19,2139,,,0.5276197195053101,0.5680736303329468,0.6976045966148376,0.4866521656513214
19,2139,0.4393598139286041,,,,,
20,2149,,0.39935585856437683,,,,
20,2199,,0.4687735438346863,,,,
20,2246,,,0.5241014957427979,0.5763626098632812,0.6908783912658691,0.47731295228004456
20,2246,0.423139750957489,,,,,
21,2249,,0.39853084087371826,,,,
21,2299,,0.3219820261001587,,,,
21,2349,,0.3343687653541565,,,,
21,2353,,,0.5270564556121826,0.5761736631393433,0.6910324692726135,0.47752586007118225
21,2353,0.4191417992115021,,,,,
22,2399,,0.21350298821926117,,,,
22,2449,,0.48550179600715637,,,,
22,2460,,,0.5114074349403381,0.5769057273864746,0.6904354095458984,0.476701021194458
22,2460,0.41305291652679443,,,,,
23,2499,,0.3497423827648163,,,,
23,2549,,0.3706393539905548,,,,
23,2567,,,0.5395796298980713,0.5651537179946899,0.6999585628509521,0.4899420142173767
23,2567,0.4078967273235321,,,,,
24,2599,,0.3825458288192749,,,,
24,2649,,0.61600261926651,,,,
24,2674,,,0.5064511299133301,0.5915416479110718,0.6783882975578308,0.4602106809616089
24,2674,0.40117791295051575,,,,,
25,2699,,0.28425419330596924,,,,
25,2749,,0.36794543266296387,,,,
25,2781,,,0.5086296200752258,0.5946469306945801,0.6758046746253967,0.4567119777202606
25,2781,0.3890286684036255,,,,,
26,2799,,0.2310759276151657,,,,
26,2849,,0.42136216163635254,,,,
26,2888,,,0.51548171043396,0.5836707353591919,0.6848933696746826,0.4690788984298706
26,2888,0.38092559576034546,,,,,
27,2899,,0.3057885766029358,,,,
27,2949,,0.38615909218788147,,,,
27,2995,,,0.5033559799194336,0.6024819612503052,0.6692414879798889,0.4478841722011566
27,2995,0.37608078122138977,,,,,
28,2999,,0.3789268136024475,,,,
28,3049,,0.29470616579055786,,,,
28,3099,,0.378063827753067,,,,
28,3102,,,0.497244656085968,0.6036456227302551,0.6682612895965576,0.4465731382369995
28,3102,0.3826616704463959,,,,,
29,3149,,0.31862837076187134,,,,
29,3199,,0.4504033327102661,,,,
29,3209,,,0.5016788840293884,0.6026741862297058,0.6690797209739685,0.44766765832901
29,3209,0.3698222041130066,,,,,
30,3249,,0.3164006769657135,,,,
30,3299,,0.3055593967437744,,,,
30,3316,,,0.5014722943305969,0.6009682416915894,0.6705145239830017,0.44958972930908203
30,3316,0.36934417486190796,,,,,
31,3349,,0.3158175051212311,,,,
31,3399,,0.3010643720626831,,,,
31,3423,,,0.4975169003009796,0.6087770462036133,0.6639212965965271,0.4407914876937866
31,3423,0.3695302903652191,,,,,
32,3449,,0.4814985394477844,,,,
32,3499,,0.3551841378211975,,,,
32,3530,,,0.49260416626930237,0.614078164100647,0.6594078540802002,0.43481874465942383
32,3530,0.3636681139469147,,,,,
33,3549,,0.54969322681427,,,,
33,3599,,0.28547027707099915,,,,
33,3637,,,0.5089851021766663,0.6014277935028076,0.670128345489502,0.449072003364563
33,3637,0.3586963713169098,,,,,
34,3649,,0.2296200841665268,,,,
34,3699,,0.4225965142250061,,,,
34,3744,,,0.5043782591819763,0.6065426468849182,0.6658145785331726,0.4433090388774872
34,3744,0.3580705523490906,,,,,
35,3749,,0.25822967290878296,,,,
35,3799,,0.2931109368801117,,,,
35,3849,,0.45134103298187256,,,,
35,3851,,,0.4971046447753906,0.611644983291626,0.6614833474159241,0.43756020069122314
35,3851,0.34633561968803406,,,,,
36,3899,,0.2528260052204132,,,,
36,3949,,0.30573269724845886,,,,
36,3958,,,0.49544990062713623,0.6146507263183594,0.658918559551239,0.4341736435890198
36,3958,0.3439719080924988,,,,,
37,3999,,0.2885216772556305,,,,
37,4049,,0.31817716360092163,,,,
37,4065,,,0.4878474473953247,0.6191155910491943,0.6550901532173157,0.42914313077926636
37,4065,0.3416653871536255,,,,,
38,4099,,0.2859169840812683,,,,
38,4149,,0.3335762619972229,,,,
38,4172,,,0.49653467535972595,0.6128741502761841,0.660435676574707,0.43617528676986694
38,4172,0.33739879727363586,,,,,
39,4199,,0.3815394639968872,,,,
39,4249,,0.2926490306854248,,,,
39,4279,,,0.489057332277298,0.6150596141815186,0.6585688591003418,0.4337129592895508
39,4279,0.3418649137020111,,,,,
40,4299,,0.34868431091308594,,,,
40,4349,,0.4056312143802643,,,,
40,4386,,,0.49778008460998535,0.6113011240959167,0.6617761254310608,0.4379476308822632
40,4386,0.343522846698761,,,,,
41,4399,,0.292007178068161,,,,
41,4449,,0.229783833026886,,,,
41,4493,,,0.49833568930625916,0.6158647537231445,0.6578798294067383,0.4328058362007141
41,4493,0.3382202684879303,,,,,
42,4499,,0.31305667757987976,,,,
42,4549,,0.48606076836586,,,,
42,4599,,0.24912528693675995,,,,
42,4600,,,0.501065731048584,0.6143996715545654,0.6591331362724304,0.434456467628479
42,4600,0.33337387442588806,,,,,
43,4649,,0.278303325176239,,,,
43,4699,,0.312505304813385,,,,
43,4707,,,0.5072680711746216,0.6051599979400635,0.666983425617218,0.4448668956756592
43,4707,0.3279847502708435,,,,,
44,4749,,0.3740549087524414,,,,
44,4799,,0.29793694615364075,,,,
44,4814,,,0.49360284209251404,0.6226215362548828,0.6520681381225586,0.4251928925514221
44,4814,0.3278905153274536,,,,,
45,4849,,0.23245318233966827,,,,
45,4899,,0.27670320868492126,,,,
45,4921,,,0.4955768585205078,0.6154357194900513,0.6582470536231995,0.43328914046287537
45,4921,0.32829469442367554,,,,,
46,4949,,0.37692373991012573,,,,
46,4999,,0.2719807028770447,,,,
46,5028,,,0.49013352394104004,0.6241140365600586,0.6507774591445923,0.4235113263130188
46,5028,0.32594501972198486,,,,,
47,5049,,0.4051706790924072,,,,
47,5099,,0.3906833231449127,,,,
47,5135,,,0.49191534519195557,0.6190536022186279,0.6551434397697449,0.4292129576206207
47,5135,0.32085657119750977,,,,,
48,5149,,0.23233124613761902,,,,
48,5199,,0.3423052430152893,,,,
48,5242,,,0.48322975635528564,0.6273376941680908,0.6479808688163757,0.4198791980743408
48,5242,0.3208552896976471,,,,,
49,5249,,0.37505975365638733,,,,
49,5299,,0.29788851737976074,,,,
49,5349,,0.4633082449436188,,,,
49,5349,,,0.4860246181488037,0.6281998157501221,0.6472309231758118,0.41890785098075867
49,5349,0.32354703545570374,,,,,
