epoch,step,train_loss_epoch,train_loss_step,val/mae,val/r2,val/rmse,val_loss
0,49,,1.075311303138733,,,,
0,99,,1.1817784309387207,,,,
0,106,,,0.7406349778175354,0.003368973731994629,0.9811652302742004,0.962685227394104
0,106,1.0008825063705444,,,,,
1,149,,0.7783467173576355,,,,
1,199,,1.1036509275436401,,,,
1,213,,,0.6858532428741455,0.06688874959945679,0.9493834972381592,0.901328980922699
1,213,0.9770771861076355,,,,,
2,249,,0.5984817743301392,,,,
2,299,,0.6668165922164917,,,,
2,320,,,0.691277027130127,0.15574997663497925,0.9030473232269287,0.8154944181442261
2,320,0.9087952375411987,,,,,
3,349,,0.8926286101341248,,,,
3,399,,0.6716995239257812,,,,
3,427,,,0.6382344365119934,0.23244065046310425,0.8610550761222839,0.7414158582687378
3,427,0.8511303067207336,,,,,
4,449,,0.8331869840621948,,,,
4,499,,0.5848345160484314,,,,
4,534,,,0.6392596960067749,0.2954825162887573,0.824937105178833,0.6805212497711182
4,534,0.7586625814437866,,,,,
5,549,,0.6406280398368835,,,,
5,599,,0.5748924016952515,,,,
5,641,,,0.5987206697463989,0.3144010901451111,0.8137856721878052,0.6622470617294312
5,641,0.7215353846549988,,,,,
6,649,,0.6150208711624146,,,,
6,699,,0.6026096343994141,,,,
6,748,,,0.6092092990875244,0.3498183488845825,0.7924872636795044,0.6280360817909241
6,748,0.6718519330024719,,,,,
7,749,,0.5712894201278687,,,,
7,799,,0.6961173415184021,,,,
7,849,,1.003584861755371,,,,
7,855,,,0.5802379846572876,0.37624502182006836,0.7762148976325989,0.6025095582008362
7,855,0.6380448341369629,,,,,
8,899,,1.1817257404327393,,,,
8,949,,0.929151177406311,,,,
8,962,,,0.5602121949195862,0.40595710277557373,0.7575020790100098,0.5738094449043274
8,962,0.6140902638435364,,,,,
9,999,,0.6198121309280396,,,,
9,1049,,1.0323163270950317,,,,
9,1069,,,0.5490598082542419,0.4277557134628296,0.7434738278388977,0.5527533292770386
9,1069,0.5734926462173462,,,,,
10,1099,,0.42594513297080994,,,,
10,1149,,0.43282264471054077,,,,
10,1176,,,0.5396169424057007,0.437846302986145,0.7368897199630737,0.543006420135498
10,1176,0.5509786605834961,,,,,
11,1199,,0.4112772047519684,,,,
11,1249,,0.5788064002990723,,,,
11,1283,,,0.5522069931030273,0.4399999976158142,0.7354767918586731,0.5409260988235474
11,1283,0.529801070690155,,,,,
12,1299,,0.43361541628837585,,,,
12,1349,,0.4428996741771698,,,,
12,1390,,,0.5332485437393188,0.46184253692626953,0.7209906578063965,0.5198275446891785
12,1390,0.5130949020385742,,,,,
13,1399,,0.41478413343429565,,,,
13,1449,,0.5768200755119324,,,,
13,1497,,,0.5606434941291809,0.43740952014923096,0.7371759414672852,0.543428361415863
13,1497,0.4894458055496216,,,,,
14,1499,,0.5990094542503357,,,,
14,1549,,0.42154645919799805,,,,
14,1599,,0.36239996552467346,,,,
14,1604,,,0.5183696746826172,0.48137056827545166,0.7077885866165161,0.5009646415710449
14,1604,0.48254454135894775,,,,,
15,1649,,0.6480118632316589,,,,
15,1699,,0.4534092843532562,,,,
15,1711,,,0.5218853950500488,0.49407273530960083,0.6990672945976257,0.4886951148509979
15,1711,0.4723655879497528,,,,,
16,1749,,0.4736902415752411,,,,
16,1799,,0.39964988827705383,,,,
16,1818,,,0.5083582997322083,0.4996477961540222,0.6952049732208252,0.48330995440483093
16,1818,0.44775068759918213,,,,,
17,1849,,0.5052250027656555,,,,
17,1899,,0.4925074875354767,,,,
17,1925,,,0.5091105699539185,0.4974765181541443,0.6967117190361023,0.4854072332382202
17,1925,0.44573700428009033,,,,,
18,1949,,0.733196496963501,,,,
18,1999,,0.4648948907852173,,,,
18,2032,,,0.5017824769020081,0.5140112638473511,0.6851537823677063,0.4694356918334961
18,2032,0.4304383099079132,,,,,
19,2049,,0.3797473907470703,,,,
19,2099,,0.3238142132759094,,,,
19,2139,,,0.49820467829704285,0.5233657360076904,0.6785276532173157,0.4603998064994812
19,2139,0.4230693280696869,,,,,
20,2149,,0.29174739122390747,,,,
20,2199,,0.5612117052078247,,,,
20,2246,,,0.49871277809143066,0.5193952322006226,0.6813480257987976,0.4642351269721985
20,2246,0.4237450659275055,,,,,
21,2249,,0.28755444288253784,,,,
21,2299,,0.5148314833641052,,,,
21,2349,,0.44241800904273987,,,,
21,2353,,,0.5315622091293335,0.4681099057197571,0.7167800068855286,0.5137736201286316
21,2353,0.4081761837005615,,,,,
22,2399,,0.3255980908870697,,,,
22,2449,,0.3963896334171295,,,,
